date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-07-21,SKU-FUR-051,52,140,7,175
2025-07-21,SKU-FUR-052,35,95,7,119
2025-07-21,SKU-FUR-053,1095,0,21,438
2025-07-21,SKU-FUR-054,329,376,28,470
2025-07-21,SKU-FUR-055,172,0,7,144
2025-07-21,SKU-FUR-056,588,0,28,490
2025-07-21,SKU-FUR-057,297,340,28,425
2025-07-21,SKU-FUR-058,436,0,7,109
2025-07-21,SKU-FUR-059,586,0,21,489
2025-07-21,SKU-FUR-060,525,0,7,210
2025-07-21,SKU-FUR-061,750,0,28,625
2025-07-21,SKU-FUR-062,538,0,21,449
2025-07-21,SKU-FUR-063,28,76,7,95
2025-07-21,SKU-FUR-064,372,0,21,310
2025-07-21,SKU-FUR-065,655,0,14,262
2025-07-21,SKU-FUR-066,624,0,7,156
2025-07-21,SKU-FUR-067,412,0,7,103
2025-07-21,SKU-FUR-068,85,228,14,285
2025-07-21,SKU-FUR-069,1460,0,14,365
2025-07-21,SKU-FUR-070,165,0,7,138
2025-07-21,SKU-FUR-071,78,210,28,263
2025-07-21,SKU-FUR-072,235,269,21,337
2025-07-21,SKU-FUR-073,313,0,14,261
2025-07-21,SKU-FUR-074,248,0,14,207
2025-07-21,SKU-FUR-075,156,418,21,523
2025-07-21,SKU-FUR-076,996,0,14,249
2025-07-21,SKU-FUR-077,777,0,14,311
2025-07-21,SKU-FUR-078,964,0,14,241
2025-07-21,SKU-FUR-079,322,368,14,460
2025-07-21,SKU-FUR-080,139,372,21,466
2025-07-21,SKU-DEC-081,256,292,21,366
2025-07-21,SKU-DEC-082,333,0,14,278
2025-07-21,SKU-DEC-083,411,0,21,343
2025-07-21,SKU-DEC-084,1015,0,28,406
2025-07-21,SKU-DEC-085,1380,0,21,552
2025-07-21,SKU-DEC-086,278,0,14,232
2025-07-21,SKU-DEC-087,224,0,7,187
2025-07-21,SKU-DEC-088,3560,0,28,890
2025-07-21,SKU-DEC-089,858,0,28,715
2025-07-21,SKU-DEC-090,950,0,28,380
2025-07-21,SKU-DEC-091,392,448,21,561
2025-07-21,SKU-DEC-092,872,0,14,218
2025-07-21,SKU-DEC-093,145,388,21,486
2025-07-21,SKU-DEC-094,533,609,28,762
2025-07-21,SKU-DEC-095,97,260,14,326
2025-07-21,SKU-DEC-096,68,181,7,227
2025-07-21,SKU-DEC-097,242,0,7,202
2025-07-21,SKU-DEC-098,135,360,28,451
2025-07-21,SKU-DEC-099,617,0,14,247
2025-07-21,SKU-DEC-100,68,181,14,227
2025-07-21,SKU-DEC-101,872,0,28,727
2025-07-21,SKU-DEC-102,1348,0,28,337
2025-07-21,SKU-DEC-103,169,0,14,141
2025-07-21,SKU-DEC-104,540,0,21,216
2025-07-21,SKU-DEC-105,33,89,7,112
2025-07-21,SKU-DEC-106,884,0,7,221
2025-07-21,SKU-DEC-107,357,408,21,510
2025-07-21,SKU-DEC-108,264,302,14,378
2025-07-21,SKU-DEC-109,640,0,14,160
2025-07-21,SKU-DEC-110,1040,0,28,260
2025-07-21,SKU-DEC-111,275,0,7,110
2025-07-21,SKU-DEC-112,1432,0,28,573
2025-07-21,SKU-DEC-113,1200,0,28,480
2025-07-21,SKU-DEC-114,1687,0,21,675
2025-07-21,SKU-DEC-115,73,84,7,105
2025-07-21,SKU-DEC-116,290,332,14,415
2025-07-21,SKU-DEC-117,24,65,7,82
2025-07-21,SKU-DEC-118,88,236,28,295
2025-07-21,SKU-DEC-119,727,0,14,291
2025-07-21,SKU-DEC-120,111,127,7,159
2025-07-21,SKU-LIG-121,499,570,28,713
2025-07-21,SKU-LIG-122,52,140,14,176
2025-07-21,SKU-LIG-123,796,0,7,199
2025-07-21,SKU-LIG-124,1667,0,21,667
2025-07-21,SKU-LIG-125,192,0,7,77
2025-07-21,SKU-LIG-126,376,0,21,314
2025-07-21,SKU-LIG-127,1567,0,28,627
2025-07-21,SKU-LIG-128,39,105,7,132
2025-07-21,SKU-LIG-129,1630,0,28,652
2025-07-21,SKU-LIG-130,116,132,7,166
2025-07-21,SKU-LIG-131,463,0,14,386
2025-07-21,SKU-LIG-132,151,0,7,126
2025-07-21,SKU-LIG-133,2584,0,21,646
2025-07-21,SKU-LIG-134,1804,0,28,451
2025-07-21,SKU-LIG-135,96,258,14,323
2025-07-21,SKU-LIG-136,162,432,28,540
2025-07-21,SKU-LIG-137,1585,0,28,634
2025-07-21,SKU-LIG-138,43,116,14,146
2025-07-21,SKU-LIG-139,1792,0,14,448
2025-07-21,SKU-LIG-140,167,191,21,239
2025-07-21,SKU-LIG-141,267,305,14,382
2025-07-21,SKU-LIG-142,235,268,14,336
2025-07-21,SKU-LIG-143,805,0,21,322
2025-07-21,SKU-LIG-144,190,0,7,76
2025-07-21,SKU-LIG-145,289,330,28,413
2025-07-21,SKU-LIG-146,560,0,21,467
2025-07-21,SKU-LIG-147,106,0,7,89
2025-07-21,SKU-LIG-148,118,315,21,394
2025-07-21,SKU-LIG-149,428,0,14,357
2025-07-21,SKU-LIG-150,680,0,28,567
2025-07-21,SKU-LIG-151,95,108,14,136
2025-07-21,SKU-LIG-152,400,0,21,334
2025-07-21,SKU-LIG-153,1102,0,28,441
2025-07-21,SKU-LIG-154,746,0,21,622
2025-07-21,SKU-LIG-155,185,0,7,74
2025-07-21,SKU-LIG-156,122,326,28,408
2025-07-21,SKU-LIG-157,128,0,7,107
2025-07-21,SKU-LIG-158,117,312,14,391
2025-07-21,SKU-LIG-159,48,129,7,162
2025-07-21,SKU-LIG-160,138,158,7,198
2025-07-21,SKU-SMA-161,1152,0,21,288
2025-07-21,SKU-SMA-162,172,196,21,246
2025-07-21,SKU-SMA-163,30,80,7,100
2025-07-21,SKU-SMA-164,422,0,28,352
2025-07-21,SKU-SMA-165,516,0,28,430
2025-07-21,SKU-SMA-166,312,0,21,260
2025-07-21,SKU-SMA-167,730,0,28,292
2025-07-21,SKU-SMA-168,235,0,7,196
2025-07-21,SKU-SMA-169,227,260,14,325
2025-07-21,SKU-SMA-170,1510,0,21,604
2025-07-21,SKU-SMA-171,1632,0,21,653
2025-07-21,SKU-SMA-172,382,437,28,547
2025-07-21,SKU-SMA-173,510,0,21,425
2025-07-21,SKU-SMA-174,456,0,7,114
2025-07-21,SKU-SMA-175,1044,0,14,261
2025-07-21,SKU-SMA-176,151,173,14,217
2025-07-21,SKU-SMA-177,214,245,14,307
2025-07-21,SKU-SMA-178,122,327,21,409
2025-07-21,SKU-SMA-179,147,392,21,490
2025-07-21,SKU-SMA-180,254,0,7,212
2025-07-21,SKU-SMA-181,670,0,21,559
2025-07-21,SKU-SMA-182,656,0,7,164
2025-07-21,SKU-SMA-183,141,161,21,202
2025-07-21,SKU-SMA-184,283,324,28,405
2025-07-21,SKU-SMA-185,1762,0,28,705
2025-07-21,SKU-SMA-186,996,0,28,830
2025-07-21,SKU-SMA-187,193,0,7,161
2025-07-21,SKU-SMA-188,497,0,21,199
2025-07-21,SKU-SMA-189,688,0,21,574
2025-07-21,SKU-SMA-190,240,0,7,200
2025-07-21,SKU-SMA-191,574,0,21,479
2025-07-21,SKU-SMA-192,171,458,21,573
2025-07-21,SKU-SMA-193,368,0,7,92
2025-07-21,SKU-SMA-194,180,480,28,600
2025-07-21,SKU-SMA-195,164,439,28,549
2025-07-21,SKU-SMA-196,65,175,14,219
2025-07-21,SKU-SMA-197,207,552,21,691
2025-07-21,SKU-SMA-198,1360,0,28,544
2025-07-21,SKU-SMA-199,497,0,7,199
2025-07-21,SKU-SMA-200,2708,0,21,677
2025-07-28,SKU-BED-001,896,0,7,224
2025-07-28,SKU-BED-002,165,440,21,551
2025-07-28,SKU-BED-003,464,0,14,387
2025-07-28,SKU-BED-004,81,216,21,271
2025-07-28,SKU-BED-005,460,0,7,115
2025-07-28,SKU-BED-006,640,0,7,160
2025-07-28,SKU-BED-007,2628,0,21,657
2025-07-28,SKU-BED-008,190,0,7,159
2025-07-28,SKU-BED-009,1034,0,28,862
2025-07-28,SKU-BED-010,2016,0,28,504
2025-07-28,SKU-BED-011,309,353,14,442
2025-07-28,SKU-BED-012,115,308,28,385
2025-07-28,SKU-BED-013,454,519,28,649
2025-07-28,SKU-BED-014,728,0,21,607
2025-07-28,SKU-BED-015,1037,0,28,415
2025-07-28,SKU-BED-016,2880,0,28,720
2025-07-28,SKU-BED-017,317,363,28,454
2025-07-28,SKU-BED-018,708,0,7,177
2025-07-28,SKU-BED-019,118,316,14,396
2025-07-28,SKU-BED-020,490,0,7,196
2025-07-28,SKU-BED-021,1580,0,28,632
2025-07-28,SKU-BED-022,41,111,14,139
2025-07-28,SKU-BED-023,427,488,28,610
2025-07-28,SKU-BED-024,2784,0,28,696
2025-07-28,SKU-BED-025,267,0,21,223
2025-07-28,SKU-BED-026,205,0,7,171
2025-07-28,SKU-BED-027,136,156,21,195
2025-07-28,SKU-BED-028,1600,0,21,400
2025-07-28,SKU-BED-029,406,464,28,581
2025-07-28,SKU-BED-030,1017,0,21,407
2025-07-28,SKU-BED-031,86,98,7,123
2025-07-28,SKU-BED-032,848,0,7,212
2025-07-28,SKU-BED-033,350,0,7,140
2025-07-28,SKU-BED-034,1416,0,28,354
2025-07-28,SKU-BED-035,692,0,21,277
2025-07-28,SKU-BED-036,210,240,14,301
2025-07-28,SKU-BED-037,1376,0,14,344
2025-07-28,SKU-BED-038,598,0,21,499
2025-07-28,SKU-BED-039,782,0,21,652
2025-07-28,SKU-BED-040,270,308,14,386
2025-07-28,SKU-FUR-041,564,0,7,141
2025-07-28,SKU-FUR-042,1512,0,21,605
2025-07-28,SKU-FUR-043,48,129,7,162
2025-07-28,SKU-FUR-044,292,0,7,117
2025-07-28,SKU-FUR-045,218,249,21,312
2025-07-28,SKU-FUR-046,792,0,21,660
2025-07-28,SKU-FUR-047,547,0,14,219
2025-07-28,SKU-FUR-048,332,0,14,277
2025-07-28,SKU-FUR-049,907,0,28,756
2025-07-28,SKU-FUR-050,47,126,7,158
2025-07-28,SKU-FUR-051,105,280,14,350
2025-07-28,SKU-FUR-052,297,0,7,119
2025-07-28,SKU-FUR-053,408,467,28,584
2025-07-28,SKU-FUR-054,1880,0,28,470
2025-07-28,SKU-FUR-055,173,463,28,579
2025-07-28,SKU-FUR-056,488,0,7,122
2025-07-28,SKU-FUR-057,1276,0,21,319
2025-07-28,SKU-FUR-058,32,87,7,109
2025-07-28,SKU-FUR-059,2608,0,28,652
2025-07-28,SKU-FUR-060,505,0,14,421
2025-07-28,SKU-FUR-061,624,0,7,156
2025-07-28,SKU-FUR-062,104,119,7,149
2025-07-28,SKU-FUR-063,66,76,7,95
2025-07-28,SKU-FUR-064,124,331,28,414
2025-07-28,SKU-FUR-065,1572,0,21,393
2025-07-28,SKU-FUR-066,561,0,21,468
2025-07-28,SKU-FUR-067,257,0,7,103
2025-07-28,SKU-FUR-068,1070,0,21,428
2025-07-28,SKU-FUR-069,455,0,7,182
2025-07-28,SKU-FUR-070,165,442,28,553
2025-07-28,SKU-FUR-071,45,52,7,65
2025-07-28,SKU-FUR-072,78,89,7,112
2025-07-28,SKU-FUR-073,117,313,21,392
2025-07-28,SKU-FUR-074,144,165,14,207
2025-07-28,SKU-FUR-075,837,0,28,698
2025-07-28,SKU-FUR-076,1996,0,28,499
2025-07-28,SKU-FUR-077,326,373,21,467
2025-07-28,SKU-FUR-078,480,0,7,120
2025-07-28,SKU-FUR-079,1727,0,21,691
2025-07-28,SKU-FUR-080,186,496,28,621
2025-07-28,SKU-DEC-081,610,0,14,244
2025-07-28,SKU-DEC-082,1112,0,14,278
2025-07-28,SKU-DEC-083,411,0,21,343
2025-07-28,SKU-DEC-084,812,0,14,203
2025-07-28,SKU-DEC-085,662,0,21,552
2025-07-28,SKU-DEC-086,417,0,21,348
2025-07-28,SKU-DEC-087,1877,0,28,751
2025-07-28,SKU-DEC-088,801,0,21,668
2025-07-28,SKU-DEC-089,500,572,28,715
2025-07-28,SKU-DEC-090,237,0,7,95
2025-07-28,SKU-DEC-091,897,0,28,748
2025-07-28,SKU-DEC-092,872,0,14,218
2025-07-28,SKU-DEC-093,2592,0,28,648
2025-07-28,SKU-DEC-094,266,304,14,381
2025-07-28,SKU-DEC-095,48,130,7,163
2025-07-28,SKU-DEC-096,68,181,7,227
2025-07-28,SKU-DEC-097,486,0,14,405
2025-07-28,SKU-DEC-098,1352,0,21,338
2025-07-28,SKU-DEC-099,259,296,21,370
2025-07-28,SKU-DEC-100,282,0,7,113
2025-07-28,SKU-DEC-101,435,0,14,363
2025-07-28,SKU-DEC-102,302,0,21,252
2025-07-28,SKU-DEC-103,1128,0,28,282
2025-07-28,SKU-DEC-104,864,0,21,216
2025-07-28,SKU-DEC-105,156,179,14,224
2025-07-28,SKU-DEC-106,884,0,7,221
2025-07-28,SKU-DEC-107,2720,0,28,680
2025-07-28,SKU-DEC-108,56,151,7,189
2025-07-28,SKU-DEC-109,224,256,28,320
2025-07-28,SKU-DEC-110,136,156,21,195
2025-07-28,SKU-DEC-111,440,0,7,110
2025-07-28,SKU-DEC-112,42,114,7,143
2025-07-28,SKU-DEC-113,84,96,7,120
2025-07-28,SKU-DEC-114,472,540,21,675
2025-07-28,SKU-DEC-115,147,168,14,210
2025-07-28,SKU-DEC-116,747,0,21,623
2025-07-28,SKU-DEC-117,73,196,21,246
2025-07-28,SKU-DEC-118,354,0,28,295
2025-07-28,SKU-DEC-119,130,348,21,436
2025-07-28,SKU-DEC-120,335,383,21,479
2025-07-28,SKU-LIG-121,106,284,14,356
2025-07-28,SKU-LIG-122,318,0,21,265
2025-07-28,SKU-LIG-123,278,318,14,398
2025-07-28,SKU-LIG-124,1110,0,14,444
2025-07-28,SKU-LIG-125,216,247,28,309
2025-07-28,SKU-LIG-126,1672,0,28,418
2025-07-28,SKU-LIG-127,1252,0,14,313
2025-07-28,SKU-LIG-128,79,212,14,265
2025-07-28,SKU-LIG-129,146,391,21,489
2025-07-28,SKU-LIG-130,1667,0,28,667
2025-07-28,SKU-LIG-131,405,463,21,579
2025-07-28,SKU-LIG-132,88,100,7,126
2025-07-28,SKU-LIG-133,193,516,21,646
2025-07-28,SKU-LIG-134,67,180,14,225
2025-07-28,SKU-LIG-135,807,0,14,323
2025-07-28,SKU-LIG-136,1080,0,14,270
2025-07-28,SKU-LIG-137,95,253,14,317
2025-07-28,SKU-LIG-138,43,116,14,146
2025-07-28,SKU-LIG-139,560,0,7,224
2025-07-28,SKU-LIG-140,190,0,14,159
2025-07-28,SKU-LIG-141,687,0,21,573
2025-07-28,SKU-LIG-142,117,134,7,168
2025-07-28,SKU-LIG-143,428,0,7,107
2025-07-28,SKU-LIG-144,612,0,14,153
2025-07-28,SKU-LIG-145,30,82,7,103
2025-07-28,SKU-LIG-146,777,0,14,311
2025-07-28,SKU-LIG-147,186,213,21,267
2025-07-28,SKU-LIG-148,91,104,7,131
2025-07-28,SKU-LIG-149,249,285,14,357
2025-07-28,SKU-LIG-150,1417,0,28,567
2025-07-28,SKU-LIG-151,820,0,21,205
2025-07-28,SKU-LIG-152,311,356,28,445
2025-07-28,SKU-LIG-153,275,0,7,110
2025-07-28,SKU-LIG-154,828,0,7,207
2025-07-28,SKU-LIG-155,22,59,7,74
2025-07-28,SKU-LIG-156,285,326,28,408
2025-07-28,SKU-LIG-157,1716,0,28,429
2025-07-28,SKU-LIG-158,1467,0,21,587
2025-07-28,SKU-LIG-159,777,0,28,648
2025-07-28,SKU-LIG-160,237,633,28,792
2025-07-28,SKU-SMA-161,86,230,21,288
2025-07-28,SKU-SMA-162,656,0,14,164
2025-07-28,SKU-SMA-163,282,322,28,403
2025-07-28,SKU-SMA-164,26,70,7,88
2025-07-28,SKU-SMA-165,64,172,14,215
2025-07-28,SKU-SMA-166,650,0,21,260
2025-07-28,SKU-SMA-167,547,0,21,219
2025-07-28,SKU-SMA-168,137,156,7,196
2025-07-28,SKU-SMA-169,1220,0,21,488
2025-07-28,SKU-SMA-170,281,321,14,402
2025-07-28,SKU-SMA-171,457,522,21,653
2025-07-28,SKU-SMA-172,382,437,28,547
2025-07-28,SKU-SMA-173,352,0,7,141
2025-07-28,SKU-SMA-174,912,0,14,228
2025-07-28,SKU-SMA-175,39,104,7,130
2025-07-28,SKU-SMA-176,65,173,14,217
2025-07-28,SKU-SMA-177,2456,0,28,614
2025-07-28,SKU-SMA-178,1092,0,14,273
2025-07-28,SKU-SMA-179,1960,0,21,490
2025-07-28,SKU-SMA-180,764,0,21,637
2025-07-28,SKU-SMA-181,2236,0,21,559
2025-07-28,SKU-SMA-182,1972,0,21,493
2025-07-28,SKU-SMA-183,60,161,21,202
2025-07-28,SKU-SMA-184,404,0,7,101
2025-07-28,SKU-SMA-185,493,564,28,705
2025-07-28,SKU-SMA-186,1037,0,14,415
2025-07-28,SKU-SMA-187,1936,0,21,484
2025-07-28,SKU-SMA-188,662,0,28,265
2025-07-28,SKU-SMA-189,401,459,21,574
2025-07-28,SKU-SMA-190,280,320,14,401
2025-07-28,SKU-SMA-191,797,0,14,319
2025-07-28,SKU-SMA-192,916,0,28,764
2025-07-28,SKU-SMA-193,460,0,14,184
2025-07-28,SKU-SMA-194,360,0,14,300
2025-07-28,SKU-SMA-195,548,0,7,137
2025-07-28,SKU-SMA-196,525,0,28,438
2025-07-28,SKU-SMA-197,322,368,14,460
2025-07-28,SKU-SMA-198,544,0,7,136
2025-07-28,SKU-SMA-199,1997,0,28,799
2025-07-28,SKU-SMA-200,270,0,7,225
2025-08-04,SKU-BED-001,560,0,7,224
2025-08-04,SKU-BED-002,220,587,28,734
2025-08-04,SKU-BED-003,967,0,14,387
2025-08-04,SKU-BED-004,1084,0,21,271
2025-08-04,SKU-BED-005,575,0,14,230
2025-08-04,SKU-BED-006,640,0,7,160
2025-08-04,SKU-BED-007,262,700,28,876
2025-08-04,SKU-BED-008,1916,0,21,479
2025-08-04,SKU-BED-009,2584,0,21,646
2025-08-04,SKU-BED-010,151,0,7,126
2025-08-04,SKU-BED-011,198,530,21,663
2025-08-04,SKU-BED-012,134,153,14,192
2025-08-04,SKU-BED-013,340,389,21,487
2025-08-04,SKU-BED-014,243,648,28,810
2025-08-04,SKU-BED-015,828,0,14,207
2025-08-04,SKU-BED-016,648,0,21,540
2025-08-04,SKU-BED-017,567,0,14,227
2025-08-04,SKU-BED-018,639,0,21,533
2025-08-04,SKU-BED-019,118,316,14,396
2025-08-04,SKU-BED-020,117,314,14,393
2025-08-04,SKU-BED-021,790,0,14,316
2025-08-04,SKU-BED-022,83,223,28,279
2025-08-04,SKU-BED-023,1220,0,14,305
2025-08-04,SKU-BED-024,243,278,14,348
2025-08-04,SKU-BED-025,178,0,14,149
2025-08-04,SKU-BED-026,2060,0,21,515
2025-08-04,SKU-BED-027,234,0,21,195
2025-08-04,SKU-BED-028,2136,0,28,534
2025-08-04,SKU-BED-029,174,0,7,145
2025-08-04,SKU-BED-030,540,0,7,135
2025-08-04,SKU-BED-031,307,0,7,123
2025-08-04,SKU-BED-032,510,0,14,425
2025-08-04,SKU-BED-033,350,0,7,140
2025-08-04,SKU-BED-034,665,0,21,266
2025-08-04,SKU-BED-035,925,0,28,370
2025-08-04,SKU-BED-036,210,240,14,301
2025-08-04,SKU-BED-037,361,412,21,516
2025-08-04,SKU-BED-038,99,265,14,332
2025-08-04,SKU-BED-039,195,521,21,652
2025-08-04,SKU-BED-040,173,463,21,579
2025-08-04,SKU-FUR-041,507,0,21,423
2025-08-04,SKU-FUR-042,423,484,21,605
2025-08-04,SKU-FUR-043,97,260,14,325
2025-08-04,SKU-FUR-044,163,187,14,234
2025-08-04,SKU-FUR-045,1040,0,28,416
2025-08-04,SKU-FUR-046,1056,0,28,880
2025-08-04,SKU-FUR-047,436,0,7,109
2025-08-04,SKU-FUR-048,166,443,28,554
2025-08-04,SKU-FUR-049,472,0,7,189
2025-08-04,SKU-FUR-050,632,0,7,158
2025-08-04,SKU-FUR-051,1400,0,14,350
2025-08-04,SKU-FUR-052,71,191,14,239
2025-08-04,SKU-FUR-053,350,0,14,292
2025-08-04,SKU-FUR-054,940,0,14,235
2025-08-04,SKU-FUR-055,202,231,14,289
2025-08-04,SKU-FUR-056,110,293,21,367
2025-08-04,SKU-FUR-057,1062,0,28,425
2025-08-04,SKU-FUR-058,1756,0,28,439
2025-08-04,SKU-FUR-059,342,391,21,489
2025-08-04,SKU-FUR-060,1011,0,28,843
2025-08-04,SKU-FUR-061,140,375,21,469
2025-08-04,SKU-FUR-062,179,479,28,599
2025-08-04,SKU-FUR-063,380,0,7,95
2025-08-04,SKU-FUR-064,517,0,14,207
2025-08-04,SKU-FUR-065,39,104,7,131
2025-08-04,SKU-FUR-066,624,0,7,156
2025-08-04,SKU-FUR-067,1240,0,21,310
2025-08-04,SKU-FUR-068,99,113,7,142
2025-08-04,SKU-FUR-069,2188,0,21,547
2025-08-04,SKU-FUR-070,289,331,21,414
2025-08-04,SKU-FUR-071,162,0,7,65
2025-08-04,SKU-FUR-072,101,269,21,337
2025-08-04,SKU-FUR-073,627,0,28,523
2025-08-04,SKU-FUR-074,498,0,28,415
2025-08-04,SKU-FUR-075,244,279,14,349
2025-08-04,SKU-FUR-076,349,399,28,499
2025-08-04,SKU-FUR-077,140,373,21,467
2025-08-04,SKU-FUR-078,36,96,7,120
2025-08-04,SKU-FUR-079,829,0,21,691
2025-08-04,SKU-FUR-080,1864,0,21,466
2025-08-04,SKU-DEC-081,585,0,28,488
2025-08-04,SKU-DEC-082,41,111,7,139
2025-08-04,SKU-DEC-083,549,0,28,458
2025-08-04,SKU-DEC-084,121,0,7,101
2025-08-04,SKU-DEC-085,662,0,21,552
2025-08-04,SKU-DEC-086,324,371,28,464
2025-08-04,SKU-DEC-087,394,450,21,563
2025-08-04,SKU-DEC-088,1068,0,28,890
2025-08-04,SKU-DEC-089,249,285,14,357
2025-08-04,SKU-DEC-090,28,76,7,95
2025-08-04,SKU-DEC-091,448,0,14,374
2025-08-04,SKU-DEC-092,1312,0,21,328
2025-08-04,SKU-DEC-093,340,388,21,486
2025-08-04,SKU-DEC-094,686,0,21,572
2025-08-04,SKU-DEC-095,815,0,14,326
2025-08-04,SKU-DEC-096,546,0,14,455
2025-08-04,SKU-DEC-097,3244,0,28,811
2025-08-04,SKU-DEC-098,1804,0,28,451
2025-08-04,SKU-DEC-099,592,0,28,494
2025-08-04,SKU-DEC-100,68,181,14,227
2025-08-04,SKU-DEC-101,1817,0,28,727
2025-08-04,SKU-DEC-102,201,0,14,168
2025-08-04,SKU-DEC-103,1128,0,28,282
2025-08-04,SKU-DEC-104,259,0,21,216
2025-08-04,SKU-DEC-105,100,268,21,336
2025-08-04,SKU-DEC-106,199,531,21,664
2025-08-04,SKU-DEC-107,204,0,7,170
2025-08-04,SKU-DEC-108,3028,0,28,757
2025-08-04,SKU-DEC-109,200,0,7,80
2025-08-04,SKU-DEC-110,156,0,14,130
2025-08-04,SKU-DEC-111,1772,0,28,443
2025-08-04,SKU-DEC-112,100,114,7,143
2025-08-04,SKU-DEC-113,300,0,7,120
2025-08-04,SKU-DEC-114,270,720,28,900
2025-08-04,SKU-DEC-115,63,168,14,210
2025-08-04,SKU-DEC-116,3324,0,28,831
2025-08-04,SKU-DEC-117,196,0,14,164
2025-08-04,SKU-DEC-118,44,117,14,147
2025-08-04,SKU-DEC-119,1164,0,14,291
2025-08-04,SKU-DEC-120,1916,0,21,479
2025-08-04,SKU-LIG-121,2852,0,28,713
2025-08-04,SKU-LIG-122,318,0,21,265
2025-08-04,SKU-LIG-123,1492,0,21,597
2025-08-04,SKU-LIG-124,200,533,21,667
2025-08-04,SKU-LIG-125,192,0,7,77
2025-08-04,SKU-LIG-126,501,0,28,418
2025-08-04,SKU-LIG-127,188,501,28,627
2025-08-04,SKU-LIG-128,119,318,21,398
2025-08-04,SKU-LIG-129,391,0,14,326
2025-08-04,SKU-LIG-130,49,132,7,166
2025-08-04,SKU-LIG-131,1932,0,28,773
2025-08-04,SKU-LIG-132,950,0,21,380
2025-08-04,SKU-LIG-133,193,516,21,646
2025-08-04,SKU-LIG-134,562,0,14,225
2025-08-04,SKU-LIG-135,582,0,21,485
2025-08-04,SKU-LIG-136,81,216,14,270
2025-08-04,SKU-LIG-137,2536,0,28,634
2025-08-04,SKU-LIG-138,65,175,21,219
2025-08-04,SKU-LIG-139,2688,0,21,672
2025-08-04,SKU-LIG-140,222,254,28,318
2025-08-04,SKU-LIG-141,1432,0,21,573
2025-08-04,SKU-LIG-142,235,268,14,336
2025-08-04,SKU-LIG-143,225,257,21,322
2025-08-04,SKU-LIG-144,91,0,7,76
2025-08-04,SKU-LIG-145,1032,0,28,413
2025-08-04,SKU-LIG-146,186,497,28,622
2025-08-04,SKU-LIG-147,106,0,7,89
2025-08-04,SKU-LIG-148,157,0,7,131
2025-08-04,SKU-LIG-149,1428,0,14,357
2025-08-04,SKU-LIG-150,2268,0,28,567
2025-08-04,SKU-LIG-151,61,164,21,205
2025-08-04,SKU-LIG-152,835,0,21,334
2025-08-04,SKU-LIG-153,231,264,21,331
2025-08-04,SKU-LIG-154,289,331,14,414
2025-08-04,SKU-LIG-155,896,0,21,224
2025-08-04,SKU-LIG-156,489,0,28,408
2025-08-04,SKU-LIG-157,74,85,7,107
2025-08-04,SKU-LIG-158,234,0,7,195
2025-08-04,SKU-LIG-159,777,0,28,648
2025-08-04,SKU-LIG-160,178,475,21,594
2025-08-04,SKU-SMA-161,460,0,28,384
2025-08-04,SKU-SMA-162,410,0,14,164
2025-08-04,SKU-SMA-163,502,0,14,201
2025-08-04,SKU-SMA-164,1408,0,28,352
2025-08-04,SKU-SMA-165,96,257,21,322
2025-08-04,SKU-SMA-166,432,0,14,173
2025-08-04,SKU-SMA-167,1168,0,28,292
2025-08-04,SKU-SMA-168,490,0,7,196
2025-08-04,SKU-SMA-169,2604,0,28,651
2025-08-04,SKU-SMA-170,60,160,7,201
2025-08-04,SKU-SMA-171,65,173,7,217
2025-08-04,SKU-SMA-172,163,0,7,136
2025-08-04,SKU-SMA-173,707,0,14,283
2025-08-04,SKU-SMA-174,855,0,21,342
2025-08-04,SKU-SMA-175,1564,0,21,391
2025-08-04,SKU-SMA-176,391,0,21,326
2025-08-04,SKU-SMA-177,184,491,28,614
2025-08-04,SKU-SMA-178,40,108,7,136
2025-08-04,SKU-SMA-179,1304,0,14,326
2025-08-04,SKU-SMA-180,508,0,14,424
2025-08-04,SKU-SMA-181,111,297,14,372
2025-08-04,SKU-SMA-182,114,131,7,164
2025-08-04,SKU-SMA-183,808,0,21,202
2025-08-04,SKU-SMA-184,283,324,28,405
2025-08-04,SKU-SMA-185,52,140,7,176
2025-08-04,SKU-SMA-186,2075,0,28,830
2025-08-04,SKU-SMA-187,96,258,14,323
2025-08-04,SKU-SMA-188,139,159,21,199
2025-08-04,SKU-SMA-189,477,0,7,191
2025-08-04,SKU-SMA-190,800,0,7,200
2025-08-04,SKU-SMA-191,574,0,21,479
2025-08-04,SKU-SMA-192,764,0,7,191
2025-08-04,SKU-SMA-193,110,295,28,369
2025-08-04,SKU-SMA-194,600,0,7,150
2025-08-04,SKU-SMA-195,493,0,21,411
2025-08-04,SKU-SMA-196,547,0,14,219
2025-08-04,SKU-SMA-197,276,736,28,921
2025-08-04,SKU-SMA-198,489,0,21,408
2025-08-04,SKU-SMA-199,796,0,7,199
2025-08-04,SKU-SMA-200,812,0,21,677
2025-08-11,SKU-BED-001,2247,0,28,899
2025-08-11,SKU-BED-002,385,440,21,551
2025-08-11,SKU-BED-003,270,309,14,387
2025-08-11,SKU-BED-004,1084,0,21,271
2025-08-11,SKU-BED-005,138,0,7,115
2025-08-11,SKU-BED-006,800,0,14,320
2025-08-11,SKU-BED-007,525,0,14,438
